500788,1,15,20.666666666666668
500788,2,15,16.666666666666668
500788,3,15,23.333333333333332
500788,4,15,23.333333333333332
500788,5,15,27.333333333333332
500788,6,15,17.333333333333332
500788,7,15,18.0
500788,8,14,22.857142857142858
500788,9,15,22.666666666666668
500788,10,15,22.666666666666668
500788,11,15,17.333333333333332
924209,1,66,15.606060606060606
924209,2,66,20.0
924209,3,66,17.727272727272727
924209,4,66,23.181818181818183
924209,5,66,24.393939393939394
924209,6,66,14.696969696969697
924209,7,66,13.484848484848484
924209,8,66,23.03030303030303
924209,9,66,23.333333333333332
924209,10,66,21.515151515151516
924209,11,66,22.727272727272727
537745,1,74,18.243243243243242
537745,2,74,18.10810810810811
537745,3,74,23.513513513513512
537745,4,74,25.81081081081081
537745,5,74,25.54054054054054
537745,6,74,19.864864864864863
537745,7,74,20.0
537745,8,74,26.35135135135135
537745,9,74,24.72972972972973
537745,10,74,25.135135135135137
537745,11,74,21.486486486486488
833528,1,96,22.916666666666668
833528,2,96,24.479166666666668
833528,3,96,22.291666666666668
833528,4,96,26.25
833528,5,96,27.291666666666668
833528,6,96,24.6875
833528,7,96,25.104166666666668
833528,8,84,22.023809523809526
833528,9,96,24.6875
833528,10,96,24.166666666666668
833528,11,96,24.166666666666668
997495,1,32,16.875
997495,2,32,18.4375
997495,3,32,16.875
997495,4,32,20.625
997495,5,32,25.0
997495,6,32,13.4375
997495,7,32,13.4375
997495,8,32,18.75
997495,9,32,21.875
997495,10,32,24.6875
997495,11,32,17.5
139994,1,118,18.050847457627118
139994,2,118,24.06779661016949
139994,3,118,23.305084745762713
139994,4,118,25.16949152542373
139994,5,118,26.694915254237287
139994,6,118,23.220338983050848
139994,7,118,21.610169491525422
139994,8,116,23.103448275862068
139994,9,118,25.76271186440678
139994,10,118,26.864406779661017
139994,11,118,23.135593220338983
488934,1,47,21.914893617021278
488934,2,47,15.53191489361702
488934,3,47,17.4468085106383
488934,4,47,21.70212765957447
488934,5,47,22.127659574468087
488934,6,47,15.319148936170214
488934,7,47,15.53191489361702
488934,8,46,17.608695652173914
488934,9,47,21.914893617021278
488934,10,47,23.617021276595743
488934,11,47,20.851063829787233
378584,1,77,21.948051948051948
378584,2,77,21.038961038961038
378584,3,77,24.025974025974026
378584,4,77,25.844155844155843
378584,5,77,26.103896103896105
378584,6,77,22.727272727272727
378584,7,77,24.285714285714285
378584,8,75,25.733333333333334
378584,9,77,25.194805194805195
378584,10,77,26.233766233766232
378584,11,77,22.337662337662337
336207,1,83,14.337349397590362
336207,2,83,20.602409638554217
336207,3,83,16.14457831325301
336207,4,83,22.16867469879518
336207,5,83,24.57831325301205
336207,6,83,14.457831325301205
336207,7,83,11.08433734939759
336207,8,83,22.89156626506024
336207,9,83,22.048192771084338
336207,10,83,20.602409638554217
336207,11,83,22.289156626506024
191295,1,110,17.0
191295,2,110,22.636363636363637
191295,3,110,19.727272727272727
191295,4,110,24.272727272727273
191295,5,110,27.545454545454547
191295,6,110,22.09090909090909
191295,7,110,18.636363636363637
191295,8,108,23.14814814814815
191295,9,110,24.818181818181817
191295,10,110,28.09090909090909
191295,11,110,24.727272727272727
692863,1,110,17.09090909090909
692863,2,110,22.454545454545453
692863,3,110,20.363636363636363
692863,4,110,23.818181818181817
692863,5,110,27.272727272727273
692863,6,110,22.09090909090909
692863,7,110,18.454545454545453
692863,8,107,23.83177570093458
692863,9,110,24.636363636363637
692863,10,110,27.818181818181817
692863,11,110,24.454545454545453
315071,1,12,25.833333333333332
315071,2,12,26.666666666666668
315071,3,12,25.833333333333332
315071,4,12,24.166666666666668
315071,5,12,28.333333333333332
315071,6,12,23.333333333333332
315071,7,12,22.5
315071,8,12,25.0
315071,9,12,28.333333333333332
315071,10,12,28.333333333333332
315071,11,12,25.833333333333332
489377,1,75,18.666666666666668
489377,2,75,20.533333333333335
489377,3,75,20.666666666666668
489377,4,75,26.266666666666666
489377,5,75,24.533333333333335
489377,6,75,17.866666666666667
489377,7,75,18.8
489377,8,75,24.0
489377,9,75,24.8
489377,10,75,24.266666666666666
489377,11,75,19.2
300500,1,62,21.129032258064516
300500,2,62,19.032258064516128
300500,3,62,20.967741935483872
300500,4,62,26.451612903225808
300500,5,62,24.516129032258064
300500,6,62,25.322580645161292
300500,7,62,26.93548387096774
300500,8,61,23.60655737704918
300500,9,62,26.129032258064516
300500,10,62,26.774193548387096
300500,11,62,23.70967741935484
184775,1,13,22.307692307692307
184775,2,13,13.846153846153847
184775,3,13,16.923076923076923
184775,4,13,25.384615384615383
184775,5,13,26.153846153846153
184775,6,13,17.692307692307693
184775,7,13,20.0
184775,8,13,16.153846153846153
184775,9,13,26.153846153846153
184775,10,13,24.615384615384617
184775,11,13,22.307692307692307
868846,1,25,21.6
868846,2,25,22.4
868846,3,25,20.8
868846,4,25,26.4
868846,5,25,24.0
868846,6,25,23.2
868846,7,25,22.4
868846,8,23,19.130434782608695
868846,9,25,25.2
868846,10,25,26.4
868846,11,25,22.0
706982,1,124,19.193548387096776
706982,2,124,22.741935483870968
706982,3,124,21.29032258064516
706982,4,124,23.225806451612904
706982,5,124,25.806451612903224
706982,6,124,21.129032258064516
706982,7,124,21.370967741935484
706982,8,120,18.666666666666668
706982,9,124,23.225806451612904
706982,10,124,24.838709677419356
706982,11,124,24.919354838709676
797488,1,120,16.0
797488,2,120,21.333333333333332
797488,3,120,16.416666666666668
797488,4,120,19.916666666666668
797488,5,120,23.666666666666668
797488,6,120,17.25
797488,7,120,15.916666666666666
797488,8,118,17.796610169491526
797488,9,120,20.333333333333332
797488,10,120,22.083333333333332
797488,11,120,24.166666666666668
792609,1,36,22.5
792609,2,36,21.38888888888889
792609,3,36,20.833333333333332
792609,4,36,23.055555555555557
792609,5,36,27.5
792609,6,36,19.72222222222222
792609,7,36,22.77777777777778
792609,8,35,19.714285714285715
792609,9,36,25.0
792609,10,36,26.11111111111111
792609,11,36,18.61111111111111
790481,1,29,24.82758620689655
790481,2,29,24.137931034482758
790481,3,29,21.724137931034484
790481,4,29,23.79310344827586
790481,5,29,25.862068965517242
790481,6,29,21.379310344827587
790481,7,29,20.344827586206897
790481,8,29,23.79310344827586
790481,9,29,25.517241379310345
790481,10,29,24.137931034482758
790481,11,29,23.79310344827586
647573,1,36,22.22222222222222
647573,2,36,25.0
647573,3,36,23.88888888888889
647573,4,36,23.88888888888889
647573,5,36,26.11111111111111
647573,6,36,20.27777777777778
647573,7,36,21.944444444444443
647573,8,36,24.444444444444443
647573,9,36,25.555555555555557
647573,10,36,26.11111111111111
647573,11,36,23.88888888888889
784849,1,16,25.0
784849,2,16,26.25
784849,3,16,23.75
784849,4,16,26.875
784849,5,16,25.625
784849,6,16,25.0
784849,7,16,24.375
784849,8,16,20.625
784849,9,16,24.375
784849,10,16,25.625
784849,11,16,23.125
276512,1,88,19.318181818181817
276512,2,88,22.84090909090909
276512,3,88,18.40909090909091
276512,4,88,25.227272727272727
276512,5,88,25.90909090909091
276512,6,88,23.068181818181817
276512,7,88,24.204545454545453
276512,8,88,15.568181818181818
276512,9,88,24.204545454545453
276512,10,88,25.681818181818183
276512,11,88,23.863636363636363
115531,1,16,23.125
115531,2,16,23.125
115531,3,16,19.375
115531,4,16,26.25
115531,5,16,24.375
115531,6,16,21.25
115531,7,16,20.625
115531,8,15,17.333333333333332
115531,9,16,23.125
115531,10,16,25.625
115531,11,16,23.75
989567,1,7,22.857142857142858
989567,2,7,21.428571428571427
989567,3,7,24.285714285714285
989567,4,7,28.571428571428573
989567,5,7,30.0
989567,6,7,28.571428571428573
989567,7,7,24.285714285714285
989567,8,7,20.0
989567,9,7,27.142857142857142
989567,10,7,28.571428571428573
989567,11,7,25.714285714285715
796944,1,7,25.714285714285715
796944,2,7,8.571428571428571
796944,3,7,24.285714285714285
796944,4,7,27.142857142857142
796944,5,7,30.0
796944,6,7,18.571428571428573
796944,7,7,21.428571428571427
796944,8,7,22.857142857142858
796944,9,7,25.714285714285715
796944,10,7,30.0
796944,11,7,25.714285714285715
474754,1,34,22.941176470588236
474754,2,34,24.11764705882353
474754,3,34,24.11764705882353
474754,4,34,26.176470588235293
474754,5,34,26.470588235294116
474754,6,34,23.823529411764707
474754,7,34,25.294117647058822
474754,8,34,24.11764705882353
474754,9,34,26.176470588235293
474754,10,34,27.058823529411764
474754,11,34,24.41176470588235
562380,1,44,24.318181818181817
562380,2,44,19.772727272727273
562380,3,44,16.136363636363637
562380,4,44,23.636363636363637
562380,5,44,22.272727272727273
562380,6,44,20.0
562380,7,44,16.818181818181817
562380,8,43,18.6046511627907
562380,9,44,22.727272727272727
562380,10,44,25.0
562380,11,44,19.545454545454547
554211,1,26,18.846153846153847
554211,2,26,17.692307692307693
554211,3,26,16.153846153846153
554211,4,26,23.846153846153847
554211,5,26,23.846153846153847
554211,6,26,22.307692307692307
554211,7,26,22.692307692307693
554211,8,26,18.076923076923077
554211,9,26,23.076923076923077
554211,10,26,18.46153846153846
554211,11,26,25.384615384615383
233554,1,24,18.333333333333332
233554,2,24,19.166666666666668
233554,3,24,17.916666666666668
233554,4,24,24.583333333333332
233554,5,24,22.083333333333332
233554,6,24,21.666666666666668
233554,7,24,21.25
233554,8,24,17.083333333333332
233554,9,24,23.333333333333332
233554,10,24,20.833333333333332
233554,11,24,25.0
825585,1,7,27.142857142857142
825585,2,7,28.571428571428573
825585,3,7,28.571428571428573
825585,4,7,28.571428571428573
825585,5,7,28.571428571428573
825585,6,7,28.571428571428573
825585,7,7,28.571428571428573
825585,8,7,25.714285714285715
825585,9,7,27.142857142857142
825585,10,7,28.571428571428573
825585,11,7,27.142857142857142
322813,1,8,27.5
322813,2,8,21.25
322813,3,8,23.75
322813,4,8,27.5
322813,5,8,28.75
322813,6,8,18.75
322813,7,8,22.5
322813,8,8,23.75
322813,9,8,25.0
322813,10,8,26.25
322813,11,8,25.0
845007,1,15,24.0
845007,2,15,20.666666666666668
845007,3,15,24.0
845007,4,15,26.666666666666668
845007,5,15,27.333333333333332
845007,6,15,28.0
845007,7,15,27.333333333333332
845007,8,15,26.0
845007,9,15,26.0
845007,10,15,26.666666666666668
845007,11,15,28.0
613804,1,83,19.63855421686747
613804,2,83,23.6144578313253
613804,3,83,22.650602409638555
613804,4,83,25.903614457831324
613804,5,83,26.3855421686747
613804,6,83,24.93975903614458
613804,7,83,24.57831325301205
613804,8,83,23.97590361445783
613804,9,83,25.301204819277107
613804,10,83,26.746987951807228
613804,11,83,23.012048192771083
261997,1,14,21.428571428571427
261997,2,14,22.857142857142858
261997,3,14,20.0
261997,4,14,23.571428571428573
261997,5,14,28.571428571428573
261997,6,14,17.857142857142858
261997,7,14,17.857142857142858
261997,8,13,25.384615384615383
261997,9,14,23.571428571428573
261997,10,14,25.714285714285715
261997,11,14,23.571428571428573
980971,1,24,21.25
980971,2,24,22.083333333333332
980971,3,24,26.25
980971,4,24,26.666666666666668
980971,5,24,27.5
980971,6,24,22.916666666666668
980971,7,24,21.666666666666668
980971,8,24,26.666666666666668
980971,9,24,27.916666666666668
980971,10,24,26.25
980971,11,24,25.416666666666668
232137,1,12,23.333333333333332
232137,2,12,23.333333333333332
232137,3,12,20.0
232137,4,12,20.0
232137,5,12,15.833333333333334
232137,6,12,19.166666666666668
232137,7,12,20.0
232137,8,12,22.5
232137,9,12,22.5
232137,10,12,24.166666666666668
232137,11,12,23.333333333333332
465276,1,74,20.27027027027027
465276,2,74,22.972972972972972
465276,3,74,21.216216216216218
