"Source","Target"
"76584619","99435209"
"76584619","993055489"
"76584619","987180163"
"76584619","985684056"
"76584619","980581236"
"76584619","977179945"
"76584619","974579982"
"76584619","972318644"
"76584619","971862548"
"76584619","966297818"
"76584619","962966191"
"76584619","95847088"
"76584619","95528939"
"76584619","955196562"
"76584619","95455794"
"76584619","950553349"
"76584619","94863705"
"76584619","94158539"
"76584619","934762328"
"76584619","933807745"
"76584619","928359062"
"76584619","928120560"
"76584619","92759688"
"76584619","921282570909814784"
"76584619","916526377"
"76584619","91292331"
"76584619","912089786"
"76584619","912028147"
"76584619","910264250"
"76584619","901535478"
"76584619","901466953"
"76584619","899812110"
"76584619","897583280"
"76584619","895281792"
"76584619","894799866"
"76584619","891300354"
"76584619","889784828"
"76584619","884662202"
"76584619","880928010"
"76584619","87886754"
"76584619","87691954"
"76584619","875135869"
"76584619","87000390"
"76584619","864445058"
"76584619","864413498"
"76584619","856744807"
"76584619","851798726"
"76584619","847396122"
"76584619","847342921"
"76584619","84629140"
"76584619","846082391970119681"
"76584619","843243364036362240"
"76584619","843221358"
"76584619","842098298"
"76584619","837211584"
"76584619","83669744"
"76584619","83614322"
"76584619","834153757"
"76584619","827908078670577664"
"76584619","827764231"
"76584619","822109939"
"76584619","817103923"
"76584619","811760198"
"76584619","808035405064978433"
"76584619","802792604"
"76584619","801893863"
"76584619","801092204"
"76584619","799330794594516993"
"76584619","799317461040562176"
"76584619","79781245"
"76584619","79415810"
"76584619","793332079"
"76584619","787596414"
"76584619","785545503635374080"
"76584619","77718403"
"76584619","770604245510946816"
"76584619","767906670"
"76584619","767112848069824512"
"76584619","757724065"
"76584619","756828685"
"76584619","753177858"
"76584619","750029800333598720"
"76584619","748175192329949184"
"76584619","747407620437315584"
"76584619","738374418"
"76584619","737152825"
"76584619","736811689"
"76584619","735253531"
"76584619","728266800123744256"
"76584619","727542025336311809"
"76584619","72635570"
"76584619","72514617"
"76584619","718775930"
"76584619","716545610"
"76584619","715545955"
"76584619","710479254"
"76584619","709806098"
"76584619","707433126"
"76584619","703504325"
"76584619","702373530"
"76584619","68460202"
"76584619","66751657"
"76584619","637259252"
"76584619","637238260"
"76584619","632079560"
"76584619","630985915"
"76584619","630434335"
"76584619","627407903"
"76584619","627110183"
"76584619","625942376"
"76584619","624157534"
"76584619","616422105"
"76584619","616381277"
"76584619","61519344"
"76584619","615101718"
"76584619","615092622"
"76584619","615038179"
"76584619","614968054"
"76584619","614554302"
"76584619","612534243"
"76584619","611079611"
"76584619","606566032"
"76584619","604625208"
"76584619","603546550"
"76584619","602541225"
"76584619","601685255"
"76584619","599271239"
"76584619","598341315"
"76584619","598242691"
"76584619","598171090"
"76584619","595684611"
"76584619","594426594"
"76584619","59379146"
"76584619","590263903"
"76584619","588968222"
"76584619","588573197"
"76584619","587642769"
"76584619","587514411"
"76584619","584772365"
"76584619","584186739"
"76584619","583427140"
"76584619","583190392"
"76584619","581299528"
"76584619","580800126"
"76584619","579765911"
"76584619","578257014"
"76584619","577118056"
"76584619","576159515"
"76584619","574574817"
"76584619","574444457"
"76584619","573681004"
"76584619","573227217"
"76584619","572668791"
"76584619","572493722"
"76584619","572138913"
"76584619","571903368"
"76584619","571699624"
"76584619","571663039"
"76584619","571194913"
"76584619","570742609"
"76584619","569404221"
"76584619","569344506"
"76584619","568271086"
"76584619","568114206"
"76584619","567986351"
"76584619","567933962"
"76584619","566585145"
"76584619","566220955"
"76584619","565339946"
"76584619","564861762"
"76584619","564809844"
"76584619","564611045"
"76584619","564349997"
"76584619","562081884"
"76584619","560617181"
"76584619","560551656"
"76584619","560402658"
"76584619","560356558"
"76584619","559765618"
"76584619","559431623"
"76584619","558156369"
"76584619","557820662"
"76584619","554485198"
