source, target
"999029723740164096","829280595230486528"
"999029723740164096","477542308"
"998579305130221568","829280595230486528"
"998579305130221568","64863181"
"998579305130221568","436043540"
"998579305130221568","3242068996"
"998218243612475392","993453486057631744"
"998218243612475392","961351597208100864"
"998218243612475392","923100765073367040"
"998218243612475392","910764645807423489"
"998218243612475392","901919996"
"998218243612475392","863677708483612672"
"998218243612475392","859534493111156736"
"998218243612475392","84204116"
"998218243612475392","839165693522235393"
"998218243612475392","829280595230486528"
"998218243612475392","811538128213254146"
"998218243612475392","800306248943964161"
"998218243612475392","775063553439064071"
"998218243612475392","772215918868979712"
"998218243612475392","770220718558707712"
"998218243612475392","766941571195383809"
"998218243612475392","762946606421405696"
"998218243612475392","761898962810990592"
"998218243612475392","731434247257501696"
"998218243612475392","70723029"
"998218243612475392","706467461294637057"
"998218243612475392","704011396363763713"
"998218243612475392","616942550"
"998218243612475392","556235681"
"998218243612475392","551352736"
"998218243612475392","4877551677"
"998218243612475392","485766356"
"998218243612475392","4735392155"
"998218243612475392","436043540"
"998218243612475392","429754596"
"998218243612475392","4186572975"
"998218243612475392","357670076"
"998218243612475392","332834175"
"998218243612475392","3293316400"
"998218243612475392","3288787479"
"998218243612475392","3242068996"
"998218243612475392","3008073210"
"998218243612475392","3000283630"
"998218243612475392","299959270"
"998218243612475392","2929217561"
"998218243612475392","2896275515"
"998218243612475392","2825995956"
"998218243612475392","2813249451"
"998218243612475392","2346635239"
"998218243612475392","23102336"
"998218243612475392","2295148243"
"998218243612475392","228156664"
"998218243612475392","2190916466"
"998218243612475392","215290401"
"998218243612475392","213740997"
"998218243612475392","1933350781"
"998218243612475392","1729113504"
"998218243612475392","1696695636"
"998218243612475392","1591664832"
"998218243612475392","1343987058"
"998218243612475392","117798111"
"998218243612475392","1027205652647690240"
"997939297314537477","477542308"
"997939297314537477","457444998"
"996041341065940992","1036512669921099776"
"993453486057631744","998218243612475392"
"993453486057631744","993114884442386432"
"993453486057631744","987468190421831681"
"993453486057631744","941289398"
"993453486057631744","923100765073367040"
"993453486057631744","910764645807423489"
"993453486057631744","859120970572890113"
"993453486057631744","840560289460432897"
"993453486057631744","827401314"
"993453486057631744","814736559828332545"
"993453486057631744","772215918868979712"
"993453486057631744","770220718558707712"
"993453486057631744","706467461294637057"
"993453486057631744","498965191"
"993453486057631744","485766356"
"993453486057631744","477542308"
"993453486057631744","436043540"
"993453486057631744","43268881"
"993453486057631744","429754596"
"993453486057631744","3288787479"
"993453486057631744","3242068996"
"993453486057631744","3000283630"
"993453486057631744","2910572801"
"993453486057631744","2868144423"
"993453486057631744","2822208149"
"993453486057631744","2690991345"
"993453486057631744","255927836"
"993453486057631744","25487280"
"993453486057631744","24388977"
"993453486057631744","2394363894"
"993453486057631744","2291176963"
"993453486057631744","2278786459"
"993453486057631744","213740997"
"993453486057631744","1591664832"
"993453486057631744","134375540"
"993453486057631744","1218419161"
"993453486057631744","100496102"
"993114884442386432","993453486057631744"
"993114884442386432","834800247503196160"
"993114884442386432","829280595230486528"
"993114884442386432","762946606421405696"
"993114884442386432","731434247257501696"
"993114884442386432","706467461294637057"
"993114884442386432","43268881"
"993114884442386432","2995705253"
"993114884442386432","2690991345"
"993114884442386432","2179234498"
"993114884442386432","1274354424"
"993114884442386432","1059123611347378176"
"993114884442386432","1020021918"
"991755758420267009","84204116"
"991755758420267009","811538128213254146"
"991755758420267009","772215918868979712"
"991755758420267009","731434247257501696"
"991755758420267009","4877551677"
"991755758420267009","436043540"
"991755758420267009","338955445"
"991755758420267009","3242068996"
"989537798947471360","94811643"
"989537798947471360","811538128213254146"
"989537798947471360","775063553439064071"
"989537798947471360","731434247257501696"
"989537798947471360","498965191"
"989537798947471360","485766356"
"989537798947471360","48332665"
"989537798947471360","476243412"
"989537798947471360","436043540"
"989537798947471360","43268881"
"989537798947471360","3288787479"
"989537798947471360","1933350781"
"989537798947471360","1729113504"
"987468190421831681","993453486057631744"
"987468190421831681","923100765073367040"
"987468190421831681","772215918868979712"
"987468190421831681","436043540"
"986695633137537025","31384371"
"980242016","92945903"
"980242016","901919996"
"980242016","885753315040088065"
"980242016","85362553"
"980242016","811538128213254146"
"980242016","772215918868979712"
"980242016","728246624"
"980242016","498965191"
"980242016","4802220328"
"980242016","436043540"
"980242016","40056514"
"980242016","37509285"
"980242016","33887820"
