"Source","Target"
"843923156033327104","99768478"
"843923156033327104","997676892"
"843923156033327104","996532124"
"843923156033327104","995184793359978496"
"843923156033327104","994138691969921024"
"843923156033327104","989096975462170625"
"843923156033327104","98651383"
"843923156033327104","986279990969978880"
"843923156033327104","984634946"
"843923156033327104","97933808"
"843923156033327104","97868605"
"843923156033327104","97739866"
"843923156033327104","97701898"
"843923156033327104","97670695"
"843923156033327104","97527333"
"843923156033327104","97516144"
"843923156033327104","974767771027410944"
"843923156033327104","974271932509147136"
"843923156033327104","972393865620738051"
"843923156033327104","97213358"
"843923156033327104","97015689"
"843923156033327104","97008507"
"843923156033327104","96951800"
"843923156033327104","967354736742686720"
"843923156033327104","967350925533827072"
"843923156033327104","964511856"
"843923156033327104","964500397"
"843923156033327104","963929291275857921"
"843923156033327104","96324208"
"843923156033327104","962723074163511298"
"843923156033327104","962677757191876609"
"843923156033327104","9624742"
"843923156033327104","961028155296317440"
"843923156033327104","960960576"
"843923156033327104","960944538"
"843923156033327104","96093611"
"843923156033327104","96089499"
"843923156033327104","960692846"
"843923156033327104","960562157934075904"
"843923156033327104","959823246"
"843923156033327104","959100382055190530"
"843923156033327104","958963133607022592"
"843923156033327104","95883512"
"843923156033327104","956564946"
"843923156033327104","956007234504482817"
"843923156033327104","95599164"
"843923156033327104","955428012828299264"
"843923156033327104","95455794"
"843923156033327104","953311215488503811"
"843923156033327104","952310654"
"843923156033327104","95227349"
"843923156033327104","95214487"
"843923156033327104","952111123947429888"
"843923156033327104","951480480"
"843923156033327104","950356262"
"843923156033327104","950341134"
"843923156033327104","949232324"
"843923156033327104","947238380454150145"
"843923156033327104","946868096266010624"
"843923156033327104","943434254666665984"
"843923156033327104","943415755277824000"
"843923156033327104","943126827559800832"
"843923156033327104","942745837213503488"
"843923156033327104","941995273"
"843923156033327104","94170761"
"843923156033327104","941583108096385024"
"843923156033327104","940874694227611648"
"843923156033327104","940335212894085120"
"843923156033327104","940130520557654016"
"843923156033327104","93979421"
"843923156033327104","939091"
"843923156033327104","93667214"
"843923156033327104","93644596"
"843923156033327104","93587621"
"843923156033327104","934800280083984384"
"843923156033327104","934762328"
"843923156033327104","932150406561624064"
"843923156033327104","930758531506163712"
"843923156033327104","930755719"
"843923156033327104","930429854855680003"
"843923156033327104","9300262"
"843923156033327104","92943533"
"843923156033327104","928170791660867584"
"843923156033327104","92797314"
"843923156033327104","92564226"
"843923156033327104","92548542"
"843923156033327104","92336043"
"843923156033327104","92245322"
"843923156033327104","92096311"
"843923156033327104","920763996"
"843923156033327104","920277002858500096"
"843923156033327104","918386641877831681"
"843923156033327104","91813421"
"843923156033327104","918102823031771136"
"843923156033327104","917647276176273408"
"843923156033327104","917318180363792384"
"843923156033327104","91478624"
"843923156033327104","914749857411293184"
"843923156033327104","914457257097736192"
"843923156033327104","91370387"
"843923156033327104","912359214919634947"
"843923156033327104","910909583962537986"
"843923156033327104","910881287745019904"
"843923156033327104","910796846"
"843923156033327104","90891428"
"843923156033327104","90824997"
"843923156033327104","907579641157832704"
"843923156033327104","907314092234469376"
"843923156033327104","906806879636148224"
"843923156033327104","90635543"
"843923156033327104","906297219464265728"
"843923156033327104","905900761"
"843923156033327104","905612660976312320"
"843923156033327104","90556897"
"843923156033327104","905476878"
"843923156033327104","905347855"
"843923156033327104","905167536051941386"
"843923156033327104","90515944"
"843923156033327104","904428701034704901"
"843923156033327104","90415370"
"843923156033327104","903388333300121601"
"843923156033327104","898837158060011520"
"843923156033327104","898218643888197632"
"843923156033327104","89784381"
"843923156033327104","897656421084430336"
"843923156033327104","897141540"
"843923156033327104","89674958"
"843923156033327104","893758854294589440"
"843923156033327104","893082927269117953"
"843923156033327104","890506076"
"843923156033327104","89008559"
"843923156033327104","888940591"
"843923156033327104","888699708"
"843923156033327104","888438740"
"843923156033327104","887624913732988932"
"843923156033327104","887485783"
"843923156033327104","887095105"
"843923156033327104","886971481200177153"
"843923156033327104","885792282200428545"
"843923156033327104","885784252842946560"
"843923156033327104","884792377436667905"
"843923156033327104","884748470"
"843923156033327104","884662202"
"843923156033327104","883718414593912832"
"843923156033327104","883253580991475713"
"843923156033327104","882726716787052545"
"843923156033327104","882436105"
"843923156033327104","88232157"
"843923156033327104","88227100"
"843923156033327104","881156720155930624"
"843923156033327104","8806412"
"843923156033327104","880534969650642945"
"843923156033327104","880346509"
"843923156033327104","880321554420289536"
"843923156033327104","880112440578650112"
"843923156033327104","880090852365930496"
"843923156033327104","87886754"
"843923156033327104","878336188268105728"
"843923156033327104","878265324541554688"
"843923156033327104","877836832406417408"
"843923156033327104","8775672"
"843923156033327104","87714254"
"843923156033327104","87701473"
"843923156033327104","876285269896437761"
"843923156033327104","875696023"
"843923156033327104","875675682"
"843923156033327104","875637231112683522"
"843923156033327104","874823814"
"843923156033327104","87416722"
"843923156033327104","873622482"
"843923156033327104","873215601539461124"
"843923156033327104","87212906"
"843923156033327104","87162538"
"843923156033327104","871623739338895360"
"843923156033327104","87154419"
"843923156033327104","86962274"
"843923156033327104","86909567"
"843923156033327104","868336674"
"843923156033327104","866081129048223746"
"843923156033327104","86544551"
"843923156033327104","865135799293050880"
"843923156033327104","864045080230940673"
"843923156033327104","863844064961200130"
"843923156033327104","863506427024986112"
"843923156033327104","86326453"
"843923156033327104","86322463"
"843923156033327104","862965379626303488"
